temperature,wavenumber,cia_coefficient,uncertainty
77,730,5.36941617309e-11,2.30884895443e-11
77,735,5.25196838394e-11,2.25834640509e-11
77,740,5.13626806152e-11,2.20859526646e-11
77,745,5.02233757849e-11,2.15960515875e-11
77,750,4.91019704809e-11,2.11138473068e-11
77,755,4.79986371342e-11,2.06394139677e-11
77,760,4.69135113468e-11,2.01728098791e-11
77,765,4.5846685783e-11,1.97140748867e-11
77,770,4.47982090893e-11,1.92632299084e-11
77,775,4.37680907438e-11,1.88202790198e-11
77,780,4.27563104226e-11,1.83852134817e-11
77,785,4.17628288345e-11,1.79580163988e-11
77,790,4.07875965838e-11,1.7538666531e-11
77,795,3.98305585202e-11,1.71271401637e-11
77,800,3.88916528121e-11,1.67234107092e-11
77,805,3.79708059093e-11,1.6327446541e-11
77,810,3.70679259427e-11,1.59392081554e-11
77,815,3.61828974741e-11,1.55586459138e-11
77,820,3.53155798016e-11,1.51856993147e-11
77,825,3.44658095803e-11,1.48202981195e-11
77,830,3.36334068961e-11,1.44623649653e-11
77,835,3.28181827359e-11,1.41118185764e-11
77,840,3.2019945409e-11,1.37685765259e-11
77,845,3.12385039912e-11,1.34325567162e-11
77,850,3.04736680232e-11,1.310367725e-11
77,855,2.97252440657e-11,1.27818549483e-11
77,860,2.89930307795e-11,1.24670032352e-11
77,865,2.82768146186e-11,1.2159030286e-11
77,870,2.7576367887e-11,1.18578381914e-11
77,875,2.68914499754e-11,1.15633234894e-11
77,880,2.62218114409e-11,1.12753789196e-11
77,885,2.55671996189e-11,1.09938958361e-11
77,890,2.4927363994e-11,1.07187665174e-11
77,895,2.43020597262e-11,1.04498856823e-11
77,900,2.36910484344e-11,1.01871508268e-11
77,905,2.30940962972e-11,9.9304614078e-12
77,910,2.25109704162e-11,9.67971727896e-12
77,915,2.19414348849e-11,9.43481700049e-12
77,920,2.13852480002e-11,9.19565664007e-12
77,925,2.08421615597e-11,8.96212947068e-12
77,930,2.03119224221e-11,8.73412664148e-12
77,935,1.97942757344e-11,8.5115385658e-12
77,940,1.92889687149e-11,8.29425654741e-12
77,945,1.87957537645e-11,8.08217411873e-12
77,950,1.83143899887e-11,7.87518769513e-12
77,955,1.78446427977e-11,7.67319640302e-12
77,960,1.73862819137e-11,7.4761012229e-12
77,965,1.69390786186e-11,7.28380380599e-12
77,970,1.65028032731e-11,7.09620540741e-12
77,975,1.60772239802e-11,6.9132063115e-12
77,980,1.56621068354e-11,6.73470593921e-12
77,985,1.52572176554e-11,6.56060359181e-12
77,990,1.48623246044e-11,6.39079957988e-12
77,995,1.44772008736e-11,6.22519637565e-12
77,1000,1.41016266038e-11,6.06369943963e-12
77,1005,1.37353895238e-11,5.90621749522e-12
77,1010,1.33782842146e-11,5.7526622123e-12
77,1015,1.30301103407e-11,5.60294744648e-12
77,1020,1.26906704832e-11,5.45698830776e-12
77,1025,1.23597682872e-11,5.31470036348e-12
