temperature,wavenumber,self_continuum_cross_section,uncertainty
293,2010,1.76E-22,3.5E-23
293,2020,1.65E-22,3.5E-23
293,2030,1.40E-22,3.0E-23
293,2040,1.32E-22,3.4E-23
293,2050,1.16E-22,3.3E-23
293,2060,1.06E-22,3.3E-23
293,2070,9.73E-23,3.2E-23
293,2080,9.15E-23,3.2E-23
293,2090,8.66E-23,3.2E-23
293,2100,8.39E-23,3.1E-23
293,2110,7.66E-23,2.9E-23
293,2120,7.07E-23,3.1E-23
293,2130,6.75E-23,3.1E-23
293,2140,6.65E-23,3.1E-23
293,2150,6.21E-23,3.0E-23
293,2160,5.91E-23,3.1E-23
293,2170,5.64E-23,3.0E-23
293,2180,5.42E-23,3.0E-23
293,2190,5.14E-23,3.0E-23
293,2200,5.20E-23,3.0E-23
293,2210,5.21E-23,3.0E-23
293,2220,4.83E-23,3.0E-23
293,2230,4.67E-23,3.0E-23
293,2240,4.69E-23,3.0E-23
293,2250,4.77E-23,3.0E-23
293,2260,4.80E-23,3.0E-23
293,2270,4.57E-23,3.0E-23
293,2280,4.69E-23,3.0E-23
293,2290,4.49E-23,2.9E-23
293,2300,4.43E-23,3.0E-23
293,2310,4.52E-23,3.0E-23
293,2320,4.61E-23,3.0E-23
293,2330,4.71E-23,3.1E-23
293,2340,4.62E-23,3.1E-23
293,2350,4.66E-23,3.1E-23
293,2360,4.63E-23,3.1E-23
293,2370,4.24E-23,3.1E-23
293,2380,3.93E-23,3.0E-23
293,2390,3.75E-23,3.0E-23
293,2400,3.71E-23,3.0E-23
293,2410,3.68E-23,3.0E-23
293,2420,3.73E-23,3.0E-23
293,2430,3.65E-23,3.0E-23
293,2440,3.61E-23,3.0E-23
293,2450,3.60E-23,3.0E-23
293,2460,3.72E-23,3.1E-23
293,2470,3.70E-23,3.1E-23
293,2480,3.66E-23,3.1E-23
293,2490,3.59E-23,3.1E-23
293,2500,3.64E-23,3.1E-23
293,2510,3.65E-23,3.1E-23
293,2520,3.61E-23,3.1E-23
293,2530,3.66E-23,3.1E-23
293,2540,3.55E-23,3.1E-23
293,2550,3.73E-23,3.1E-23
293,2560,3.58E-23,3.1E-23
293,2570,3.60E-23,3.1E-23
293,2580,3.77E-23,3.1E-23
293,2590,3.75E-23,3.1E-23
293,2600,3.59E-23,3.1E-23
293,2610,3.83E-23,3.1E-23
293,2620,3.96E-23,3.1E-23
293,2630,3.74E-23,3.1E-23
293,2640,3.78E-23,3.1E-23
293,2650,3.54E-23,3.1E-23
293,2660,3.91E-23,3.1E-23
293,2670,3.88E-23,3.1E-23
293,2680,3.76E-23,3.1E-23
293,2690,3.96E-23,3.1E-23
293,2700,4.14E-23,3.1E-23
293,2710,4.18E-23,3.2E-23
293,2720,3.86E-23,3.2E-23
293,2730,4.19E-23,3.2E-23
293,2740,4.00E-23,3.2E-23
293,2750,3.98E-23,3.2E-23
293,2760,3.98E-23,3.2E-23
293,2770,4.10E-23,3.2E-23
293,2780,4.02E-23,3.1E-23
293,2790,4.15E-23,3.2E-23
293,2800,4.50E-23,3.2E-23
293,2810,4.69E-23,3.2E-23
293,2820,4.64E-23,3.2E-23
293,2830,4.70E-23,3.1E-23
293,2840,4.91E-23,3.2E-23
293,2850,5.02E-23,3.2E-23
293,2860,5.11E-23,3.2E-23
293,2870,5.53E-23,3.3E-23
293,2880,5.65E-23,3.3E-23
293,2890,5.64E-23,3.2E-23
293,2900,5.57E-23,3.3E-23
293,2910,5.69E-23,3.3E-23
293,2920,5.64E-23,3.3E-23
293,2930,6.15E-23,3.3E-23
293,2940,6.29E-23,3.3E-23
293,2950,6.42E-23,3.3E-23
293,2960,6.67E-23,3.3E-23
293,2970,7.28E-23,3.3E-23
293,2980,6.72E-23,3.3E-23
293,2990,6.48E-23,3.3E-23
293,3000,6.24E-23,3.3E-23
293,3010,6.74E-23,3.3E-23
293,3020,6.93E-23,3.3E-23
293,3030,8.11E-23,3.3E-23
293,3040,7.77E-23,3.3E-23
293,3050,8.62E-23,3.3E-23
293,3060,9.76E-23,3.3E-23
293,3070,8.97E-23,3.3E-23
293,3080,1.03E-22,3.3E-23
293,3090,9.60E-23,3.3E-23
293,3100,1.08E-22,3.3E-23
293,3110,1.09E-22,3.3E-23
293,3120,1.15E-22,3.3E-23
293,3130,1.04E-22,3.3E-23
293,3140,1.07E-22,3.3E-23
293,3150,1.23E-22,3.3E-23
293,3160,1.34E-22,3.3E-23
293,3170,1.75E-22,3.4E-23
293,3180,2.10E-22,3.4E-23
293,3190,2.15E-22,3.4E-23
293,3200,2.37E-22,5.0E-23
293,3210,2.12E-22,5.0E-23
293,3220,1.93E-22,4.8E-23
293,3230,1.70E-22,4.7E-23
293,3240,1.68E-22,4.7E-23
293,3250,1.60E-22,4.7E-23
293,3260,1.54E-22,4.7E-23
293,3270,1.42E-22,4.6E-23
293,3280,1.40E-22,4.7E-23
293,3290,1.48E-22,4.7E-23
293,3300,1.53E-22,4.7E-23
293,3310,1.49E-22,6.3E-23
293,3320,1.39E-22,4.7E-23
293,3330,1.46E-22,4.7E-23
293,3340,1.53E-22,5.2E-23
293,3350,1.66E-22,4.7E-23
293,3360,1.48E-22,4.7E-23
293,3370,1.80E-22,4.8E-23
293,3380,1.70E-22,4.8E-23
293,3390,2.16E-22,4.8E-23
293,3400,2.25E-22,4.8E-23
293,3410,2.47E-22,4.9E-23
293,3420,2.54E-22,5.0E-23
293,3430,2.52E-22,5.6E-23
293,3440,3.92E-22,5.8E-23
293,3450,4.38E-22,5.7E-23
293,3460,5.31E-22,5.9E-23
293,3470,5.55E-22,5.9E-23
293,3480,6.72E-22,6.3E-23
293,3490,8.12E-22,7.0E-23
293,3500,8.29E-22,7.2E-23
293,3510,1.01E-21,1.1E-22
293,3520,1.05E-21,8.1E-23
293,3530,1.33E-21,1.1E-22
293,3920,8.39E-22,1.0E-22
293,3930,7.84E-22,1.2E-22
293,3940,5.19E-22,6.0E-23
293,3950,4.40E-22,7.1E-23
293,3960,2.64E-22,5.1E-23
293,3970,2.43E-22,4.8E-23
293,3980,1.91E-22,3.9E-23
293,3990,1.77E-22,4.5E-23
293,4000,1.85E-22,4.4E-23
293,4010,1.80E-22,4.5E-23
293,4020,1.74E-22,4.5E-23
293,4030,1.25E-22,4.1E-23
293,4040,1.30E-22,4.1E-23
293,4050,1.22E-22,4.1E-23
293,4060,1.11E-22,4.0E-23
293,4070,1.08E-22,4.1E-23
293,4080,1.06E-22,4.1E-23
293,4090,9.71E-23,4.0E-23
293,4100,9.20E-23,3.9E-23
293,4110,9.08E-23,3.9E-23
293,4120,8.75E-23,4.0E-23
293,4130,8.74E-23,4.0E-23
293,4140,8.58E-23,3.7E-23
293,4150,7.91E-23,3.9E-23
293,4160,7.49E-23,3.9E-23
293,4170,7.52E-23,4.0E-23
293,4180,7.05E-23,3.9E-23
293,4190,7.16E-23,3.9E-23
293,4200,6.89E-23,3.9E-23
293,4210,6.79E-23,3.8E-23
293,4220,6.66E-23,3.8E-23
293,4230,6.41E-23,3.8E-23
293,4240,6.39E-23,3.8E-23
293,4250,6.22E-23,3.9E-23
293,4260,5.93E-23,3.8E-23
293,4270,6.12E-23,3.8E-23
293,4280,5.62E-23,3.8E-23
293,4290,5.53E-23,3.8E-23
293,4300,5.44E-23,3.8E-23
293,4310,5.33E-23,3.8E-23
293,4320,5.27E-23,3.8E-23
293,4330,5.18E-23,3.8E-23
293,4340,5.18E-23,3.8E-23
293,4350,5.01E-23,3.8E-23
293,4360,5.17E-23,3.8E-23
293,4370,4.85E-23,3.8E-23
293,4380,5.02E-23,3.8E-23
293,4390,4.98E-23,3.8E-23
293,4400,4.90E-23,3.8E-23
293,4410,4.82E-23,3.8E-23
293,4420,4.98E-23,3.8E-23
293,4430,4.75E-23,3.8E-23
293,4440,4.83E-23,3.8E-23
293,4450,4.72E-23,3.8E-23
293,4460,4.89E-23,3.8E-23
293,4470,4.32E-23,3.8E-23
293,4480,4.53E-23,3.8E-23
293,4490,4.37E-23,3.8E-23
293,4500,4.42E-23,3.7E-23
293,4510,4.47E-23,3.8E-23
293,4520,4.55E-23,3.8E-23
293,4530,4.48E-23,3.8E-23
293,4540,4.34E-23,3.8E-23
293,4550,4.54E-23,3.8E-23
293,4560,4.40E-23,3.8E-23
293,4570,4.61E-23,3.8E-23
293,4580,4.41E-23,3.9E-23
293,4590,4.62E-23,3.9E-23
293,4600,4.15E-23,3.8E-23
293,4610,4.39E-23,3.8E-23
293,4620,4.59E-23,3.9E-23
293,4630,4.30E-23,3.9E-23
293,4640,4.00E-23,3.7E-23
293,4650,4.55E-23,3.9E-23
293,4660,4.21E-23,3.9E-23
293,4670,4.16E-23,3.9E-23
293,4680,4.27E-23,3.9E-23
293,4690,4.29E-23,3.9E-23
293,4700,4.39E-23,3.9E-23
293,4710,4.03E-23,3.9E-23
293,4720,4.43E-23,3.9E-23
293,4730,4.42E-23,3.8E-23
293,4740,4.54E-23,4.0E-23
293,4750,4.19E-23,4.0E-23
293,4760,4.65E-23,4.0E-23
293,4770,4.96E-23,3.9E-23
293,4780,4.96E-23,3.9E-23
293,4790,4.17E-23,3.8E-23
293,4800,4.21E-23,3.9E-23
293,4810,4.36E-23,4.0E-23
293,4820,4.09E-23,3.9E-23
293,4830,4.09E-23,3.8E-23
293,4840,3.87E-23,3.9E-23
293,4850,4.03E-23,3.7E-23
293,4860,3.84E-23,3.6E-23
293,4870,3.88E-23,3.7E-23
293,4880,4.24E-23,3.9E-23
293,4890,3.88E-23,3.8E-23
293,4900,4.20E-23,4.0E-23
293,4910,4.07E-23,3.7E-23
293,4920,3.83E-23,4.0E-23
293,4930,4.13E-23,3.7E-23
293,4940,4.14E-23,4.0E-23
293,4950,3.97E-23,3.7E-23
293,4960,4.30E-23,3.9E-23
293,4970,4.23E-23,3.9E-23
293,4980,4.36E-23,4.1E-23
293,4990,4.45E-23,4.6E-23
293,5000,4.37E-23,4.1E-23
293,5010,5.05E-23,4.2E-23
293,5020,4.40E-23,4.2E-23
293,5030,4.60E-23,4.1E-23
293,5040,4.39E-23,4.2E-23
293,5050,4.79E-23,4.3E-23
293,5060,4.74E-23,4.2E-23
293,5070,5.72E-23,4.4E-23
293,5080,6.78E-23,4.9E-23
293,5090,6.18E-23,6.8E-23
293,5100,1.31E-22,6.6E-23
293,5110,1.23E-22,6.6E-23
293,5120,1.43E-22,8.2E-23
293,5130,1.64E-22,7.1E-23
293,5140,1.87E-22,6.3E-23
293,5150,2.22E-22,1.3E-22
293,5160,3.45E-22,9.0E-23
293,5170,3.13E-22,1.1E-22
293,5180,3.66E-22,1.4E-22
293,5190,4.12E-22,1.7E-22
293,5480,3.18E-22,1.3E-22
293,5490,3.44E-22,1.0E-22
293,5500,2.61E-22,8.8E-23
293,5510,2.60E-22,6.4E-23
293,5520,1.91E-22,6.1E-23
293,5530,1.46E-22,5.8E-23
293,5540,1.94E-22,5.5E-23
293,5550,1.79E-22,7.5E-23
293,5560,1.46E-22,5.7E-23
293,5570,1.05E-22,6.0E-23
293,5580,7.25E-23,5.0E-23
293,5590,6.53E-23,5.0E-23
293,5600,4.97E-23,3.0E-23
293,5610,4.91E-23,4.0E-23
350,2010,6.29E-23,1.3E-23
350,2020,5.91E-23,1.2E-23
350,2030,5.11E-23,7.9E-24
350,2040,4.29E-23,1.2E-23
350,2050,3.91E-23,6.6E-24
350,2060,3.33E-23,7.4E-24
350,2070,3.10E-23,5.4E-24
350,2080,2.69E-23,5.4E-24
350,2090,2.40E-23,5.2E-24
350,2100,2.11E-23,4.2E-24
350,2110,1.87E-23,3.8E-24
350,2120,1.76E-23,3.6E-24
350,2130,1.55E-23,3.2E-24
350,2140,1.40E-23,3.3E-24
350,2150,1.21E-23,2.8E-24
350,2160,1.09E-23,2.7E-24
350,2170,1.02E-23,2.5E-24
350,2180,9.32E-24,2.3E-24
350,2190,8.89E-24,2.3E-24
350,2200,8.10E-24,2.1E-24
350,2210,7.72E-24,2.2E-24
350,2220,7.28E-24,2.1E-24
350,2230,6.84E-24,2.0E-24
350,2240,6.42E-24,1.9E-24
350,2250,5.95E-24,1.9E-24
350,2260,5.75E-24,1.8E-24
350,2270,5.22E-24,1.8E-24
350,2280,5.00E-24,1.7E-24
350,2290,4.79E-24,1.7E-24
350,2300,4.59E-24,1.7E-24
350,2310,4.40E-24,1.6E-24
350,2320,4.22E-24,1.6E-24
350,2330,4.04E-24,1.6E-24
350,2340,3.91E-24,1.5E-24
350,2350,3.74E-24,1.5E-24
350,2360,3.57E-24,1.5E-24
350,2370,3.41E-24,1.4E-24
350,2380,3.26E-24,1.4E-24
350,2390,3.12E-24,1.4E-24
350,2400,2.99E-24,1.4E-24
350,2410,2.89E-24,1.3E-24
350,2420,2.79E-24,1.3E-24
350,2430,2.74E-24,1.3E-24
350,2440,2.65E-24,1.3E-24
350,2450,2.57E-24,1.3E-24
350,2460,2.51E-24,1.3E-24
350,2470,2.45E-24,1.3E-24
350,2480,2.39E-24,1.3E-24
350,2490,2.32E-24,1.3E-24
350,2500,2.24E-24,1.3E-24
350,2510,2.19E-24,1.3E-24
350,2520,2.16E-24,1.3E-24
350,2530,2.12E-24,1.3E-24
350,2540,2.11E-24,1.3E-24
350,2550,2.09E-24,1.3E-24
350,2560,2.09E-24,1.3E-24
350,2570,2.11E-24,1.3E-24
350,2580,2.08E-24,1.3E-24
350,2590,2.08E-24,1.3E-24
350,2600,2.06E-24,1.3E-24
350,2610,2.08E-24,1.3E-24
350,2620,2.11E-24,1.3E-24
350,2630,2.12E-24,1.3E-24
350,2640,2.12E-24,1.3E-24
350,2650,2.17E-24,1.3E-24
350,2660,2.23E-24,1.3E-24
350,2670,2.25E-24,1.4E-24
350,2680,2.32E-24,1.4E-24
350,2690,2.33E-24,1.4E-24
350,2700,2.33E-24,1.4E-24
350,2710,2.36E-24,1.4E-24
350,2720,2.36E-24,1.4E-24
350,2730,2.40E-24,1.4E-24
350,2740,2.44E-24,1.4E-24
350,2750,2.52E-24,1.4E-24
350,2760,2.59E-24,1.4E-24
350,2770,2.69E-24,1.4E-24
350,2780,2.79E-24,1.5E-24
350,2790,2.87E-24,1.4E-24
350,2800,2.98E-24,1.5E-24
350,2810,3.10E-24,1.5E-24
350,2820,3.22E-24,1.5E-24
350,2830,3.34E-24,1.5E-24
350,2840,3.46E-24,1.5E-24
350,2850,3.60E-24,1.5E-24
350,2860,3.84E-24,1.6E-24
350,2870,4.13E-24,1.6E-24
350,2880,4.25E-24,1.6E-24
350,2890,4.40E-24,1.6E-24
350,2900,4.68E-24,1.7E-24
350,2910,5.05E-24,1.8E-24
350,2920,5.28E-24,1.7E-24
350,2930,5.71E-24,2.1E-24
350,2940,6.37E-24,2.1E-24
350,2950,6.83E-24,2.0E-24
350,2960,7.24E-24,2.3E-24
350,2970,8.13E-24,2.7E-24
350,2980,9.22E-24,3.5E-24
350,2990,1.02E-23,3.2E-24
350,3000,1.14E-23,2.9E-24
350,3010,1.39E-23,5.0E-24
350,3020,1.57E-23,4.0E-24
350,3030,1.92E-23,6.9E-24
350,3040,2.03E-23,4.1E-24
350,3050,2.23E-23,5.3E-24
350,3060,2.36E-23,6.8E-24
350,3070,2.38E-23,5.0E-24
350,3080,2.48E-23,6.2E-24
350,3090,2.71E-23,5.2E-24
350,3100,2.83E-23,9.0E-24
350,3110,2.84E-23,9.6E-24
350,3120,2.90E-23,1.1E-23
350,3130,2.89E-23,6.3E-24
350,3140,2.95E-23,5.5E-24
350,3150,3.28E-23,5.8E-24
350,3160,3.80E-23,5.9E-24
350,3170,4.58E-23,7.5E-24
350,3180,5.23E-23,9.3E-24
350,3190,5.77E-23,9.4E-24
350,3200,6.10E-23,1.1E-23
350,3210,6.04E-23,1.2E-23
350,3220,5.89E-23,1.2E-23
350,3230,5.67E-23,1.4E-23
350,3240,5.45E-23,1.1E-23
350,3250,5.25E-23,8.9E-24
350,3260,5.10E-23,1.1E-23
350,3270,4.95E-23,1.2E-23
350,3280,4.93E-23,1.2E-23
350,3290,4.91E-23,1.0E-23
350,3300,4.90E-23,1.0E-23
350,3310,5.00E-23,1.1E-23
350,3320,5.26E-23,9.3E-24
350,3330,5.47E-23,1.0E-23
350,3340,5.60E-23,1.2E-23
350,3350,6.48E-23,1.1E-23
350,3360,6.60E-23,2.6E-23
350,3370,6.57E-23,1.5E-23
350,3380,7.69E-23,1.4E-23
350,3390,8.23E-23,1.6E-23
350,3400,8.99E-23,1.6E-23
350,3410,9.39E-23,1.7E-23
350,3420,1.02E-22,2.0E-23
350,3430,1.15E-22,2.5E-23
350,3440,1.45E-22,3.6E-23
350,3450,1.64E-22,2.9E-23
350,3460,1.94E-22,3.6E-23
350,3470,2.22E-22,4.1E-23
350,3480,2.55E-22,5.6E-23
350,3490,2.84E-22,5.5E-23
350,3500,3.35E-22,7.4E-23
350,3510,3.82E-22,8.4E-23
350,3520,4.72E-22,1.1E-22
350,3530,4.87E-22,1.6E-22
350,3920,4.31E-22,2.2E-22
350,3930,3.40E-22,2.4E-22
350,3940,2.40E-22,8.6E-23
350,3950,1.98E-22,7.6E-23
350,3960,1.64E-22,5.2E-23
350,3970,1.35E-22,3.8E-23
350,3980,1.12E-22,2.5E-23
350,3990,9.22E-23,2.6E-23
350,4000,7.94E-23,1.5E-23
350,4010,7.31E-23,1.9E-23
350,4020,6.64E-23,1.4E-23
350,4030,6.16E-23,9.2E-24
350,4040,5.02E-23,9.0E-24
350,4050,4.80E-23,8.0E-24
350,4060,4.53E-23,7.0E-24
350,4070,4.24E-23,6.3E-24
350,4080,3.91E-23,7.1E-24
350,4090,3.68E-23,6.5E-24
350,4100,3.32E-23,5.1E-24
350,4110,3.21E-23,4.9E-24
350,4120,3.08E-23,4.7E-24
350,4130,2.87E-23,4.8E-24
350,4140,2.70E-23,5.3E-24
350,4150,2.49E-23,4.1E-24
350,4160,2.42E-23,3.7E-24
350,4170,2.20E-23,3.6E-24
350,4180,2.07E-23,3.4E-24
350,4190,1.93E-23,3.8E-24
350,4200,1.76E-23,3.4E-24
350,4210,1.65E-23,3.0E-24
350,4220,1.63E-23,3.1E-24
350,4230,1.57E-23,2.8E-24
350,4240,1.49E-23,2.8E-24
350,4250,1.38E-23,2.9E-24
350,4260,1.30E-23,2.4E-24
350,4270,1.22E-23,2.3E-24
350,4280,1.12E-23,2.3E-24
350,4290,1.06E-23,2.2E-24
350,4300,1.01E-23,2.1E-24
350,4310,9.66E-24,2.1E-24
350,4320,8.97E-24,2.0E-24
350,4330,8.52E-24,1.9E-24
350,4340,8.12E-24,1.9E-24
350,4350,7.99E-24,1.8E-24
350,4360,7.57E-24,1.8E-24
350,4370,6.96E-24,1.7E-24
350,4380,6.69E-24,1.7E-24
350,4390,6.43E-24,1.7E-24
350,4400,6.20E-24,1.7E-24
350,4410,5.92E-24,1.6E-24
350,4420,5.58E-24,1.6E-24
350,4430,5.35E-24,1.6E-24
350,4440,5.15E-24,1.5E-24
350,4450,4.93E-24,1.5E-24
350,4460,4.74E-24,1.5E-24
350,4470,4.55E-24,1.5E-24
350,4480,4.41E-24,1.5E-24
350,4490,4.24E-24,1.4E-24
350,4500,4.11E-24,1.4E-24
350,4510,4.00E-24,1.4E-24
350,4520,3.87E-24,1.4E-24
350,4530,3.77E-24,1.4E-24
350,4540,3.60E-24,1.4E-24
350,4550,3.51E-24,1.4E-24
350,4560,3.44E-24,1.4E-24
350,4570,3.33E-24,1.3E-24
350,4580,3.22E-24,1.4E-24
350,4590,3.20E-24,1.3E-24
350,4600,3.12E-24,1.3E-24
350,4610,3.05E-24,1.3E-24
350,4620,2.95E-24,1.3E-24
350,4630,2.90E-24,1.3E-24
350,4640,2.76E-24,1.3E-24
350,4650,2.72E-24,1.3E-24
350,4660,2.74E-24,1.3E-24
350,4670,2.70E-24,1.3E-24
350,4680,2.66E-24,1.3E-24
350,4690,2.64E-24,1.3E-24
350,4700,2.69E-24,1.2E-24
350,4710,2.74E-24,1.3E-24
350,4720,2.76E-24,1.3E-24
350,4730,2.74E-24,1.3E-24
350,4740,2.69E-24,1.3E-24
350,4750,2.56E-24,1.3E-24
350,4760,2.42E-24,1.3E-24
350,4770,2.34E-24,1.3E-24
350,4780,2.32E-24,1.2E-24
350,4790,2.31E-24,1.2E-24
350,4800,2.27E-24,1.2E-24
350,4810,2.18E-24,1.2E-24
350,4820,2.24E-24,1.2E-24
350,4830,2.27E-24,1.2E-24
350,4840,2.20E-24,1.2E-24
350,4850,2.23E-24,1.2E-24
350,4860,2.28E-24,1.2E-24
350,4870,2.26E-24,1.3E-24
350,4880,2.33E-24,1.2E-24
350,4890,2.38E-24,1.2E-24
350,4900,2.47E-24,1.3E-24
350,4910,2.65E-24,1.3E-24
350,4920,2.61E-24,1.3E-24
350,4930,2.69E-24,1.3E-24
350,4940,2.91E-24,1.3E-24
350,4950,3.12E-24,1.4E-24
350,4960,3.33E-24,1.6E-24
350,4970,3.60E-24,1.4E-24
350,4980,4.04E-24,1.5E-24
350,4990,4.26E-24,1.7E-24
350,5000,4.61E-24,1.6E-24
350,5010,5.05E-24,1.8E-24
350,5020,5.49E-24,1.7E-24
350,5030,5.92E-24,2.1E-24
350,5040,6.36E-24,2.0E-24
350,5050,6.92E-24,2.5E-24
350,5060,8.31E-24,2.1E-24
350,5070,9.54E-24,2.9E-24
350,5080,1.11E-23,2.7E-24
350,5090,1.34E-23,4.0E-24
350,5100,1.47E-23,4.2E-24
350,5110,1.66E-23,5.3E-24
350,5120,1.93E-23,9.6E-24
350,5130,2.52E-23,9.4E-24
350,5140,2.96E-23,1.1E-23
350,5150,4.14E-23,1.4E-23
350,5160,4.64E-23,2.2E-23
350,5170,5.24E-23,2.1E-23
350,5180,6.34E-23,2.6E-23
350,5190,7.87E-23,3.2E-23
350,5480,1.18E-22,2.5E-23
350,5490,8.66E-23,5.5E-23
350,5500,8.10E-23,2.2E-23
350,5510,7.00E-23,2.0E-23
350,5520,4.82E-23,1.9E-23
350,5530,3.59E-23,1.2E-23
350,5540,3.05E-23,7.8E-24
350,5550,2.74E-23,1.3E-23
350,5560,2.23E-23,4.5E-24
350,5570,1.44E-23,5.8E-24
350,5580,1.27E-23,3.5E-24
350,5590,1.07E-23,2.9E-24
350,5600,9.52E-24,3.1E-24
350,5610,8.51E-24,1.4E-24
350,5620,7.46E-24,1.4E-24
350,5630,6.55E-24,1.2E-24
350,5640,6.09E-24,9.5E-25
350,5650,5.62E-24,7.1E-25
350,5660,5.08E-24,8.5E-25
350,5670,4.58E-24,6.2E-25
350,5680,4.38E-24,5.0E-25
350,6690,2.93E-24,6.2E-25
350,6700,3.28E-24,6.7E-25
350,6710,4.25E-24,6.1E-25
350,6720,5.89E-24,1.4E-24
350,6730,6.55E-24,1.9E-24
350,6740,7.23E-24,1.4E-24
350,6750,7.91E-24,2.0E-24
350,6760,9.12E-24,2.0E-24
350,6770,9.74E-24,2.8E-24
350,6780,1.03E-23,1.6E-24
350,6790,1.02E-23,2.5E-24
350,6800,1.02E-23,3.1E-24
350,6810,9.69E-24,2.3E-24
350,6820,8.88E-24,3.2E-24
350,6830,8.57E-24,1.3E-24
350,6840,8.97E-24,1.5E-24
350,6850,8.65E-24,1.6E-24
350,6860,9.36E-24,2.0E-24
350,6870,1.00E-23,2.2E-24
350,6880,1.28E-23,2.4E-24
350,6890,1.47E-23,3.6E-24
350,6900,1.54E-23,2.8E-24
350,6910,1.73E-23,3.9E-24
350,6920,1.79E-23,3.3E-24
350,6930,1.74E-23,4.4E-24
350,6940,1.78E-23,5.6E-24
350,6950,1.78E-23,3.9E-24
350,6960,1.78E-23,5.2E-24
350,6970,1.96E-23,5.8E-24
350,6980,1.98E-23,8.4E-24
350,6990,2.02E-23,4.3E-24
350,7000,2.21E-23,5.7E-24
350,7010,2.58E-23,6.2E-24
350,7020,2.61E-23,6.3E-24
350,7030,2.77E-23,6.9E-24
350,7040,3.59E-23,1.2E-23
350,7050,3.92E-23,1.0E-23
350,7060,5.12E-23,1.6E-23
350,7070,6.16E-23,1.9E-23
350,7080,7.62E-23,1.4E-23
350,7380,6.73E-23,4.4E-23
350,7390,6.11E-23,2.3E-23
350,7400,5.83E-23,1.1E-23
350,7410,5.30E-23,4.9E-24
350,7420,4.29E-23,5.9E-24
350,7430,3.33E-23,3.7E-24
350,7440,2.73E-23,2.6E-24
350,7450,1.81E-23,2.2E-24
350,7460,1.55E-23,1.6E-24
350,7470,8.61E-24,1.3E-24
350,7480,7.52E-24,1.2E-24
350,7490,6.89E-24,1.1E-24
350,7500,6.30E-24,1.2E-24
350,7510,5.51E-24,1.5E-24
350,7520,4.96E-24,1.2E-24
350,7530,4.33E-24,7.5E-25
350,7540,4.09E-24,5.6E-25
350,7550,3.92E-24,5.6E-25
350,7560,3.89E-24,5.4E-25
350,7570,3.45E-24,5.1E-25
350,7580,3.19E-24,4.1E-25
350,8560,3.33E-24,6.6E-25
350,8570,3.48E-24,7.7E-25
350,8580,3.69E-24,1.0E-24
350,8590,4.32E-24,7.8E-25
350,8600,4.79E-24,7.8E-25
350,8610,4.89E-24,2.0E-24
350,8620,4.93E-24,2.4E-24
350,8980,5.53E-24,2.9E-24
350,8990,4.13E-24,1.9E-24
350,9000,3.87E-24,2.3E-24
350,9010,3.69E-24,2.2E-24
350,9020,3.59E-24,2.1E-24
350,9030,3.56E-24,1.6E-24
350,9040,3.52E-24,1.7E-24
350,9050,3.35E-24,1.7E-24
350,9060,3.13E-24,1.6E-24
350,9070,2.78E-24,1.6E-24
350,9080,2.52E-24,1.4E-24
374,2010,4.55E-23,5.4E-24
374,2020,4.37E-23,3.4E-24
374,2030,3.78E-23,4.0E-24
374,2040,3.20E-23,3.2E-24
374,2050,2.94E-23,3.1E-24
374,2060,2.47E-23,2.6E-24
374,2070,2.24E-23,2.2E-24
374,2080,1.79E-23,2.1E-24
374,2090,1.57E-23,1.2E-24
374,2100,1.38E-23,1.6E-24
374,2110,1.31E-23,1.5E-24
374,2120,1.24E-23,1.3E-24
374,2130,1.05E-23,1.3E-24
374,2140,8.62E-24,7.3E-25
374,2150,7.24E-24,9.7E-25
374,2160,7.14E-24,9.3E-25
374,2170,7.04E-24,8.4E-25
374,2180,6.31E-24,8.4E-25
374,2190,5.74E-24,6.8E-25
374,2200,4.86E-24,6.4E-25
374,2210,4.31E-24,6.1E-25
374,2220,4.14E-24,5.4E-25
374,2230,3.96E-24,5.9E-25
374,2240,3.66E-24,5.2E-25
374,2250,3.40E-24,5.2E-25
374,2260,3.34E-24,4.5E-25
374,2270,3.13E-24,4.8E-25
374,2280,2.89E-24,4.7E-25
374,2290,2.77E-24,4.6E-25
374,2300,2.66E-24,4.4E-25
374,2310,2.55E-24,4.3E-25
374,2320,2.45E-24,4.1E-25
374,2330,2.35E-24,3.9E-25
374,2340,2.26E-24,3.8E-25
374,2350,2.16E-24,3.6E-25
374,2360,2.08E-24,3.5E-25
374,2370,1.99E-24,3.3E-25
374,2380,1.91E-24,3.2E-25
374,2390,1.84E-24,3.2E-25
374,2400,1.77E-24,3.2E-25
374,2410,1.71E-24,3.1E-25
374,2420,1.64E-24,3.1E-25
374,2430,1.59E-24,3.1E-25
374,2440,1.53E-24,3.0E-25
374,2450,1.49E-24,3.0E-25
374,2460,1.47E-24,2.8E-25
374,2470,1.45E-24,2.9E-25
374,2480,1.42E-24,2.8E-25
374,2490,1.36E-24,2.8E-25
374,2500,1.32E-24,2.7E-25
374,2510,1.26E-24,2.8E-25
374,2520,1.24E-24,2.6E-25
374,2530,1.19E-24,2.7E-25
374,2540,1.15E-24,2.5E-25
374,2550,1.15E-24,2.7E-25
374,2560,1.20E-24,2.7E-25
374,2570,1.22E-24,2.7E-25
374,2580,1.19E-24,2.8E-25
374,2590,1.18E-24,2.5E-25
